date,datetime,SPOSTMIN,SACTMIN,DAYOFWEEK
7/2/2018,7/2/2018 23:09,-999,,Monday
7/3/2018,7/3/2018 6:16,-999,,Tuesday
7/3/2018,7/3/2018 6:23,-999,,Tuesday
7/3/2018,7/3/2018 6:29,-999,,Tuesday
7/3/2018,7/3/2018 6:37,-999,,Tuesday
7/3/2018,7/3/2018 6:44,30,,Tuesday
7/3/2018,7/3/2018 6:51,45,,Tuesday
7/3/2018,7/3/2018 6:58,45,,Tuesday
7/3/2018,7/3/2018 7:02,65,,Tuesday
7/3/2018,7/3/2018 7:09,45,,Tuesday
7/3/2018,7/3/2018 7:16,45,,Tuesday
7/3/2018,7/3/2018 7:23,45,,Tuesday
7/3/2018,7/3/2018 7:29,60,,Tuesday
7/3/2018,7/3/2018 7:37,95,,Tuesday
7/3/2018,7/3/2018 7:07,,34,Tuesday
7/3/2018,7/3/2018 7:44,70,,Tuesday
7/3/2018,7/3/2018 7:51,70,,Tuesday
7/3/2018,7/3/2018 7:58,70,,Tuesday
7/3/2018,7/3/2018 7:58,90,,Tuesday
7/3/2018,7/3/2018 8:02,70,,Tuesday
7/3/2018,7/3/2018 8:09,90,,Tuesday
7/3/2018,7/3/2018 8:16,90,,Tuesday
7/3/2018,7/3/2018 8:23,90,,Tuesday
7/3/2018,7/3/2018 7:45,,41,Tuesday
7/3/2018,7/3/2018 7:58,,30,Tuesday
7/3/2018,7/3/2018 8:29,90,,Tuesday
7/3/2018,7/3/2018 8:37,90,,Tuesday
7/3/2018,7/3/2018 8:44,90,,Tuesday
7/3/2018,7/3/2018 8:51,90,,Tuesday
7/3/2018,7/3/2018 8:58,90,,Tuesday
7/3/2018,7/3/2018 9:02,90,,Tuesday
7/3/2018,7/3/2018 9:09,65,,Tuesday
7/3/2018,7/3/2018 9:16,65,,Tuesday
7/3/2018,7/3/2018 9:23,65,,Tuesday
